-108425 1.77785e-07
-107750 1.77785e-07
-107525 3.5557e-07
-106850 1.77785e-07
-105275 1.77785e-07
-104600 1.77785e-07
-104150 1.77785e-07
-103700 3.5557e-07
-103025 5.33355e-07
-102800 1.77785e-07
-102575 5.33355e-07
-102350 5.33355e-07
-102125 1.77785e-07
-101900 7.1114e-07
-101675 8.88924e-07
-101450 3.5557e-07
-101225 3.5557e-07
-101000 3.5557e-07
-100775 5.33355e-07
-100550 7.1114e-07
-100325 3.5557e-07
-100100 3.5557e-07
-99875 3.5557e-07
-99650 1.77785e-07
-99425 7.1114e-07
-99200 5.33355e-07
-98975 7.1114e-07
-98750 5.33355e-07
-98525 5.33355e-07
-98300 8.88924e-07
-98075 7.1114e-07
-97850 7.1114e-07
-97625 1.95563e-06
-97400 1.95563e-06
-97175 1.06671e-06
-96950 1.24449e-06
-96725 1.77785e-06
-96500 1.77785e-06
-96275 1.77785e-06
-96050 1.42228e-06
-95825 1.06671e-06
-95600 1.77785e-06
-95375 1.24449e-06
-95150 2.3112e-06
-94925 2.66677e-06
-94700 2.66677e-06
-94475 3.02234e-06
-94250 2.84456e-06
-94025 1.77785e-06
-93800 2.13342e-06
-93575 3.5557e-06
-93350 1.95563e-06
-93125 3.02234e-06
-92900 3.20013e-06
-92675 4.26684e-06
-92450 3.5557e-06
-92225 4.44462e-06
-92000 3.37791e-06
-91775 4.62241e-06
-91550 3.37791e-06
-91325 4.44462e-06
-91100 5.51133e-06
-90875 4.62241e-06
-90650 4.44462e-06
-90425 4.26684e-06
-90200 6.22247e-06
-89975 7.64475e-06
-89750 7.64475e-06
-89525 4.80019e-06
-89300 5.8669e-06
-89075 6.04469e-06
-88850 5.33355e-06
-88625 6.04469e-06
-88400 8.71146e-06
-88175 9.24481e-06
-87950 6.40026e-06
-87725 9.4226e-06
-87500 1.06671e-05
-87275 8.35589e-06
-87050 1.31561e-05
-86825 1.19116e-05
-86600 9.77817e-06
-86375 9.95595e-06
-86150 1.13782e-05
-85925 9.95595e-06
-85700 1.29783e-05
-85475 1.61784e-05
-85250 1.06671e-05
-85025 1.20894e-05
-84800 1.33339e-05
-84575 1.6534e-05
-84350 1.28005e-05
-84125 1.33339e-05
-83900 1.29783e-05
-83675 1.63562e-05
-83450 1.52895e-05
-83225 1.95563e-05
-83000 1.83118e-05
-82775 1.58229e-05
-82550 1.72451e-05
-82325 1.76007e-05
-82100 2.0623e-05
-81875 2.20453e-05
-81650 2.13342e-05
-81425 1.76007e-05
-81200 1.99119e-05
