-35075 1.59872e-05
-32600 1.59872e-05
-28550 1.59872e-05
-27875 1.59872e-05
-27650 3.19744e-05
-26975 1.59872e-05
-26525 1.59872e-05
-26300 1.59872e-05
-25850 9.59233e-05
-25625 3.19744e-05
-25400 3.19744e-05
-25175 1.59872e-05
-24950 1.59872e-05
-24725 6.39488e-05
-24500 4.79616e-05
-24275 3.19744e-05
-24050 0.000127898
-23825 0.000191847
-23600 0.000127898
-23375 0.000143885
-23150 4.79616e-05
-22925 6.39488e-05
-22700 7.99361e-05
-22475 0.000143885
-22250 0.000143885
-22025 0.000271783
-21800 0.000319744
-21575 0.000223821
-21350 0.000175859
-21125 0.000239808
-20900 0.000319744
-20675 0.000319744
-20450 0.000527578
-20225 0.000495604
